video_name,标注作者,start_time,end_time,description,confidence_score,quality_score,is_repeated,first_end_time,timestamp
Fighting008_x264.mp4,人工,59.0,265.0,"视频中出现打架和虐待的犯罪行为，在一个空阔的店铺前，停放着许多摩托车，左侧一个蓝衣男子拿着武器扎向另一个黑衣男子的身体，随后两人扭打在一起。一个长白袍男人拿着一根长棍从画面右侧跑到路面上，对着一个灰衣男子进行击打，随即长白袍男子不小心被绊倒，一个穿白色T恤的男人从他手里抢过棍子，同另外一个伙伴两个人一起殴打另一个白衣白裤男子，该男子倒地后，两人随即走远。一灰衣受害男子被一白衣施暴男掐住脖子带到一个桌子前，后面跟来第二个施暴者，手里拿着凶器朝着受害男子的身体猛刺几刀，然后受害人倒在右下墙角第一个白衣施暴男用脚继续踹受害人，之后施暴男被一灰色男子拽走。受害人试图把手伸向桌子，之后手一直在动,然后有人发现了他。",6.0,5.0,否,,2024-08-29 16:16:25
Fighting008_x264.mp4,LLM,59.0,122.0,在街上发生了一起激烈冲突，多人参与其中。一名穿蓝色衣服并持刀的男子袭击了一名穿黑色衣服的男子，刺伤他多次腹部。随后发生了一场混乱的打斗，一名穿白色衣服的男子持棍介入，并与两名骑摩托车的人对抗。更多人加入了斗殴，有一人摔倒在地。场面最终平静下来，受伤男子躺在地上，其他人赶来评估情况。一群人聚集起来，把摔倒的男子抬走，后来一群人返回，引发进一步骚乱和破坏，然后离开。,,,,,
Fighting009_x264.mp4,LLM,52.0,59.0,在人们跳舞和交谈的社交聚会中爆发了一场斗争。一名穿着衬衫的男子挑起了与另一人的冲突，最终导致了肢体冲突。挑衅者成功将另一名男子击倒在地，与此同时，另一人介入推搡了另一个人，导致其摔倒并离开现场。,,,,,
Fighting009_x264.mp4,人工,50.0,71.0,视频中出现了虐待打架犯罪行为，在酒吧内，一号受害人身穿白色衬衫外套正在跟一女子谈话，白衣施暴人突然走上前，拉住一号受害人衣领猛一把向后推，一号受害人随即倒地，一女子试图将其拉起。随即施暴人又将左侧劝架的二号受害人用右拳打到在地，之后施暴人从左侧门逃跑，二号受害人随即被人扶起.,10.0,8.0,否,,2024-08-29 16:32:33
Fighting010_x264.mp4,人工,85.0,140.0,视频中出现打架犯罪行为，在餐厅外，一个短发，身着暴露的女生对着餐厅内进行语言输出，情绪激烈，一位灰衣男子情绪激动的推开餐厅的大门，和门外的白衣男子进行推搡，短发女生拉住男人劝架，男子依旧情绪激动和餐厅内人员互相推搡，女子将男子拉倒一边进行劝架，随后该男子离开。,6.0,8.0,否,,2024-08-29 16:45:16
Fighting010_x264.mp4,LLM,56.9,60.9,视频中发生了一场争执。在街上一家商店外，两名男子发生了口头争执，情绪升级为身体冲突。其他人，包括一名试图干预的女性，在事件发生时也在场。随着涉及各方分开并各自离开，紧张局势最终缓和了。,,,,,
Fighting011_x264.mp4,LLM,62.9,124.0,视频中爆发了激烈的斗殴。一开始，地上躺着三个人，另外三个人坐着。其中一个穿黑色衣服的男子站了起来，随后一个穿白色条纹衬衫的男子走上前去，开始殴打那个穿黑衣服的男子。斗殴升级为互相拳打脚踢，穿黑衣服的男子脱掉衬衫。最终，穿白色衬衫的男子被一把电击枪击晕，警察赶到。他们清理现场，制服了穿白衬衫的男子，并照料了倒地的人。,,,,,
Fighting011_x264.mp4,人工,55.0,120.0,视频中出现了打架犯罪行为。在看守所内，一共有六个人，其中右上角落站着一个身穿白绿条纹的高大男子，它突然走向右墙处躺在地面上的黑衣男子，确认其身份，随即开始用右拳击打黑衣男子头部，黑衣男子向墙角躲闪，高大男子依旧对其进行殴打，黑衣男子脱掉自己的上衣开始反击，把高大男子推到墙上，用脚踹其身体，高大男子开始反击，随即黑衣男子将其推到铁栏处，对此用右拳打其头部，高大男子开始反击用力一推，黑衣男子就直倒地，高大男子也倒在地上随即爬起。警察进来后高大男子制服。,9.0,10.0,否,,2024-08-29 17:08:50
Fighting012_x264.mp4,LLM,0.0,31.0,发生了一起暴力斗殴事件。两名男子参与了肢体冲突，导致其中一人被打倒在地。第三个穿着蓝色衣物的个人介入，观察了情况后从现场的左侧撤离。,,,,,
Fighting012_x264.mp4,人工,1.0,32.0,视频中出现了打架行为，但不确实是不是在进行拳击游戏。两个男生走出门外，走在前面的男生A穿着黑色T恤和蓝色短裤，后面的男生B穿着一套黑色运动服。A转身抬起右手就给了B一拳，随即B左手还击一拳，两人开始相互试探，不知怎么A突然头朝地倒地不起，B将其翻过身来，又从房间里走出穿蓝色衣服的男生C上前查看，A随即站起来，朝画面左侧跑去，A和C立刻跟上。,3.0,10.0,否,,2024-08-29 17:29:25
Fighting013_x264.mp4,人工,0.0,47.0,视频中出现打架犯罪行为，在店铺门口，站着两个保安人员，左侧是穿着白色西装的A，右侧是穿着灰白色拼接西装的B，门外有一个穿着白色T恤的施暴者C，C抬起右拳朝B打去，A进行还击，C抄起右侧的椅子朝AB两人砸去，A抢下了椅子进行防御反击，C继续殴打B，C的同伙D抢走了A手里的椅子，B用手擒拿主了C的头，C不停击打A的肚子，随后左侧有一光头加入被另一个灰衣男子击打了头部，D用椅子打A的胳膊，随后C被推出门外，门外的人继续丢椅子，A，B和光头躲进门内，D继续用椅子砸向门，随即离开。,10.0,9.0,否,,2024-08-29 17:47:34
Fighting013_x264.mp4,LLM,2.0,46.0,在门口发生了激烈的打斗。最初，一个穿短袖的男子与两名已经摆好战斗姿势的男士发生了对峙。他们交换了打击，使用凳子等物品作为武器。随后一个更大个子的男子进入现场，另一个人也加入了战斗，扔了一个凳子。大个子最终把新来的人推出去，但冲突仍在继续，所有人在门内外发生冲突，直到最终散去。,,,,,
Fighting014_x264.mp4,人工,62.0,95.0,视频中出现了打架行为，不确定是都构成犯罪，在舞厅内，一个穿着白色套装的女人A在和男人跳舞，画面左侧走出一个穿着白t的男人搂着一个穿着无袖白t的丰满女人B，B直接走到前面伸出手准备打A，A先发制人用左手扯助理B的头发，B抓住A的衣袖，向左转，B被甩开，随即白衣男子C抄起瓶子准备向B砸去，被白t男制止，B不服气还想争吵，A也被男子拉走。,3.0,10.0,否,,2024-08-29 18:03:52
Fighting014_x264.mp4,LLM,63.0,118.0,在一个舞蹈场所爆发了激烈的斗殴。起初，人们正在跳舞，但当一个穿着背心的女人向另一个跳舞的女人冲过去并攻击她时，紧张局势升级。一名男子介入分开她们，另一个人拿着一瓶到场，可能是为了干预。斗争涉及多个人，包括一个男子提着一把椅子，试图发生冲突，随后参与者离开。,,,,,
Fighting015_x264.mp4,LLM,72.0,300.0,一起激烈的斗殴和抢劫事件发生在一家商店内。起初，一名男子正在柜台清洁一瓶葡萄酒，当时一名戴帽子的持枪歹徒闯入并威胁他。那名男子进行了反抗，把两人推到了货架上。接着第三名男子介入，挥船被袭击那名戴帽歹徒。柜台上的男子成功制服了地面上的劫匪。路人进来，一人打电话并离开，另一人查看情况后也离开。两名男子控制着抢劫犯，而打电话的人递给持被抓嫌疑犯的人一个物品。更多人进出，观看事态。最终，两名警察赶到，逮捕了嫌疑犯，并将其带走。整个事件中，一名女性进来，与在场的人交谈，然后离开。,,,,,
Fighting015_x264.mp4,人工,73.0,120.0,视频中出现抢劫犯罪行为，在一家超市内，穿着绿色衣服的老板站在柜台前擦拭酒瓶，突然从门口闯入一个全身黑色带着白色口罩的抢劫者，左手持刀恐吓老板准备抢劫，老板服软瞬间伸手抓住抢劫者的左手将他推向货架，从超市后面跑出一个黑衣员工抄起一把椅子但未砸到抢劫者，开始用拳头一直锤击其头部，随后老板将其推制服在地面上，黑衣员工继续用拳头捶打抢劫者，随后门口来了一个背包的黑色皮衣男子拿起手机在报警。,10.0,8.0,否,,2024-08-29 18:47:58
Shooting001_x264.mp4,人工,0.0,7.0,视频中发生了枪击的犯罪行为。在一个黑白装修的昏暗室内，一群人躲在吧台下方，左上角两对人中男士抱着女士，左下角一个穿黑色T恤灰色短裤的男士靠着吧台站着，右下角在黑白沙发前一个穿白色T恤白色长裤黑色短发的男士正从右下方跑走，三名犯罪分子从右上角的门侵入，第一名身穿白色T恤白色长裤白色鞋子的男士拿着一件白色外套向右后方跑走，第二名身穿白色T恤白色长裤黑色鞋子黑色腰带的男士双手拿着一把手枪在门口向前方射出一枪，向前走几步后向左下方再射出一枪，第一名身穿白色T恤白色短裤的男士跟在第二名身后，在犯罪分子刚进门，左下角靠着吧台的男士往左后方走，后有拿着一把椅子退回吧台前，左上角的两对抱的更紧了，其中一个穿粉色上衣白色长裤白色鞋子的女士惊恐的看着枪击，人群更加慌乱。,10.0,9.0,否,,2024-08-29 10:46:41
Shooting001_x264.mp4,LLM,5.0,8.0,一起枪击事件发生在人群拥挤的室内场景中。一个穿着白色衣服的男人进入房间，挥舞着一把黑色手枪，朝着目标开枪。然后迅速弯下腰离开现场，留下了一个可能引发混乱和危险的局面。,,,,,
Shooting002_x264.mp4,LLM,34.0,40.0,视频中突然爆发了暴力事件。一开始，我们看到五个人在交谈，后来他们卷入了一场肢体冲突。一名女性走过来目睹了这场斗殴。,,,,,
Shooting002_x264.mp4,人工,2.0,38.0,视频中发生了枪击的犯罪行为。在一个停车场，一个黑色短发身穿黑色T恤灰色长裤黑色鞋子留着络腮胡的男士A抱着两个穿灰色外套白色内搭蓝色磨白牛仔裤黑色鞋子留着络腮胡的男士B和C，然后左下角一个黑色短发身穿灰色外套白色内搭深蓝色牛仔裤的男士E上前与A争论，后又从左下角过来两男一女，按照过来的顺序，第一位男士F是白色帽子灰色上衣，第二名男士G是黑色短发白色T恤留着络腮胡看着手机，第三名女士D是黑色长发灰色上衣灰色七分裤，D上去也和ABC说了几句，突然A右手拿出手枪射击，然后DEFG向视频下方跑走，BC向左右分别跑走，A开了几枪后向右前方跑走。,10.0,9.0,否,,2024-08-29 11:19:19
Shooting003_x264.mp4,LLM,21.0,45.0,在路边发生了一场武装冲突。最初看到一群人站在那里，一辆车开过。突然间，一个人跑开了，另一个人追了上去并打了某人。导致了一片混乱，烟雾弥漫在周围，多人参与其中。一个人躺在地上，无法站起来，另一个抱着头逃跑了。在混乱中，有人躲在一辆车后面，最终，人们开始离开现场，而车辆继续驶过。,,,,,
Shooting003_x264.mp4,人工,15.0,46.0,视频中发生了枪击的犯罪行为。五个人ABCDE站在路边，突然一个穿着一身黑衣的男士F从左上角跑到人群中，AB是穿着黑衣的男士在右上角向F开枪，F倒地反复试探站起来站不起来，后断断续续追来三名持枪的穿黑衣的犯罪分子，一个原本站在路边穿黑衣的男士C拿出手枪反击，被击倒在地，D穿黑色外套蓝色牛仔裤背着包躲到白色五角星的路障后，E是一位拿着塑料袋的女士跑走摔倒后站起来跑走，其它持枪的犯罪分子向前方追击。后聚集过来，三个犯罪分子把C抬到一边检查C的情况。,10.0,7.0,否,,2024-08-29 11:42:59
Shooting004_x264.mp4,人工,9.0,48.0,视频中没有发生犯罪行为，一个黑色短发戴着墨镜身穿警服灰色长裤的警察A从右上角拿着手枪追着一位黑色短发身穿粉色上衣灰色长裤的男士B出来，在B试图向A攻击时，A向B开枪，B倒在右下角，B挣扎着试图站起来，被A控制在地上，A向颈部的呼叫器呼叫同事。,1.0,9.0,否,,2024-08-29 15:46:12
Shooting004_x264.mp4,LLM,17.0,22.0,视频中发生了一起武装枪击事件。一名警察最初举枪向前冲，然后退了回去，仍手持武器。一个女人看到一个男子，迫使他后退。不幸的是，这名女子被击中倒在地上。片刻之后，另一人前来制服了那名男子。,,,,,
Shooting005_x264.mp4,人工,2.0,53.0,视频中不确定发生犯罪行为。在一个住宅区小巷里，先后有三个身穿黑衣的男士进入一家住宅，第一个男士A先进入门内查看后被吓得后退，边打着手电筒边后退着将一个黑色袋子拖向门外，然后两个男士B和C赶来，C穿着外套走向门口，B先拿着手枪后把枪放回腰间枪套在门外观察，B进入门内，A为B照亮，C绕房子外一圈后返回门口，A拿出手套戴上后进入门内，A把手电筒给C，C检查A拖出的袋子，C拿出一张纸看了看蹲在门口。,4.0,4.0,否,,2024-08-29 15:02:25
Shooting005_x264.mp4,LLM,52.0,60.0,视频中发生了一起武装枪击事件。一名男子进入房屋后出来，遇到了另外两名男子。其中一人很快穿上衣服，可能表明在匆忙准备。然后拿着枪从现场逃走，约52秒时开始跑开。枪击事件发生后，另一名男子被看到在室内交谈，可能在讨论事件或请求帮助。最后，一名穿黑衣的男子赶到并朝房屋外用手电筒照射，表明对枪击事件作出回应或展开调查。,,,,,
Shooting006_x264.mp4,LLM,90.0,135.0,一宗槍擊事件發生在一家商店里。一名穿白色T恤的男子最初在櫃檯檢查物品，但沒有購買任何東西。後來，一名穿紅色襯衫的男子簡短地進入並離開，然後是一名穿藍色襯衫的男子出現在外面。主要嫌疑人，即穿白衣的男子，在90秒后返回，拔出一把武器然后逃走。他被看到拿着武器在周圍走了一段時間，然後另一個人靠近櫃檯，可能在交谈。然後，那個人把物品帶到櫃檯，另外兩個人進入場景。在這期間，一個女孩走近并與三名男子交談，表明了一種可能導致槍擊的混亂情況。,,,,,
Shooting006_x264.mp4,人工,2.0,334.0,视频中发生了抢劫和枪击的犯罪行为。在一个商店内，两位女士A和B坐在柜台后，A黑色头发身穿白色T恤灰色长裙围着围裙，B黑色披肩长发穿着白色T恤黑色长裤，一个犯罪分子男士C黑色短发身穿白色T恤深蓝牛仔裤从左上角的门进入店内，C要A给他拿出一个白色物品，B往左上角走去，另一犯罪分子男士D戴着黑色帽子身穿灰色T恤黑色长裤走入店内，A在找东西时C从胸前拿出手枪给A和B看，后把枪放回上衣内，然后一名警察E进入店内，后又一警察F进入店内，E给D搜身，C突然拿出手枪向E和F开枪，，D见机向门外逃走，C连续向倒在地上的F开了好几枪后逃走，B害怕的躲起来，在C和D走后，拿出手机报警，A跑向店外求救。,10.0,9.0,否,,2024-08-29 15:35:44
Shooting007_x264.mp4,人工,0.0,9.0,视频中发生了枪击的犯罪行为。在一个房子外的草坪上，有两个犯罪分子，先出现一个黑色短发身穿蓝色T恤深蓝牛仔裤白色鞋子的犯罪分子男士A从左侧拿着手枪进入草坪开枪后向右下角棕色木质栅栏边缘撤退，然后另一个身穿深蓝色外套黑色长裤黑色鞋子的犯罪分子男士B从左侧快速向A方向跑走，一个身穿蓝色外套白色长裤黑色鞋子的男士从左侧拿着枪向A和B追击，追到棕色木质栅栏边缘返回。,10.0,6.0,否,,2024-08-29 16:13:36
Shooting007_x264.mp4,LLM,34.0,40.0,视频中发生了一起武装对抗或枪击事件。在一条小道上，一个身穿蓝色衣服的男子在悠闲地走着，后面跟着一个穿着黑色衣服的男子在草地上奔跑。随后出现了三个人，可能表示一种紧张局势。在蓝衣男子回应黑衣男子后，他们两人一起走开，可能缓和了局势。然而，一个无意中走近了事件现场的孩子，可能把他们置于危险之中。,,,,,
Shooting008_x264.mp4,LLM,3.0,29.0,场面上发生了一起武装枪击事件。一个穿着黑色衣服的肥胖男子可能试图取回一支武器时，绊倒摔倒在篱笆上。然后他在地上打了几个滚，成功拿起了一把枪。不久后，另一个穿着黑色衣服的男人从十字路口出现，并接近该区域。片刻之后，一个人匆匆赶来拾起一个物体，很可能与该事件有关。,,,,,
Shooting008_x264.mp4,人工,0.0,43.0,视频中发生了抢劫和枪击的犯罪行为。在一个商店内，犯罪分子从右上角的门开枪，店内人群慌乱逃走，一个穿着黑色背心蓝色衬衫黑色长裤黑色鞋子的工作人员从银色金属栏杆的左上角向左侧逃走，一个同样穿着的工作人员原本站在柜子前正在清点什么，被枪击吓得卧倒在地，随后开枪反击犯罪分子，再从栏杆的下面向左侧逃走，一个戴着灰色帽子身穿灰色外套蓝色牛仔裤黑色鞋子的犯罪分子男士A拿着枪从右上角的门进入，从放在右下角地上的黑色袋子里拿出一沓扔到门口，随后把黑色袋子拖到门口，一个身穿粉色上衣蓝色牛仔裤的犯罪分子B拿走扔到门口的那沓，A拿走门口的东西时遇到一个身穿黑衣的人阻拦，黑衣的人没有拦住。,10.0,8.0,否,,2024-08-29 16:51:51
Shooting009_x264.mp4,LLM,59.0,69.0,视频中发生了一场激烈的争执。一个穿着粉色衣服的男子从绿色瓶子喝水后朝地板吐水，并两次激烈地砸了显示屏。他的行为引发了一场冲突，一群男子，其中包括一个看起来很生气的胖男人试图介入或报复。在混乱中，可以看到两个男子在交谈，可能是在试图化解局面。一位老人也从地上站起来，增加了混乱的局面。,,,,,
Shooting009_x264.mp4,人工,2.0,154.0,视频中发生了故意破坏的犯罪行为。一个黑色短发身穿粉色衬衫灰白七分裤的犯罪分子男士A从右上角的玻璃门进入店内，A卷起袖子拉起裤子右脚踹向左下角的一台深灰色设备，还有手打向设备，一个黑色短发身穿白色T恤蓝色牛仔裤黑灰运动鞋的犯罪分子男士B开着门观看，A拿起左上角门边的一瓶水喝了几口，有几口喷向地面与设备，又用手拿着瓶子用力拍打右上角靠近门边的一台深灰色设备，B进入店内把A拉往门外，然后用手试图伤害店内一个银发身穿蓝色衬衫黑色长裤右肩上搭着一条毛巾的老工作人员，并威胁工作人员后离开，在店门外打碎了门的玻璃，老工作人员坐在地上在门玻璃碎后起身开门。,10.0,10.0,否,,2024-08-29 17:21:31
Shooting010_x264.mp4,人工,30.0,58.0,视频中发生了抢劫和枪击的犯罪行为。在一个路口角落停着一辆银白色的汽车，一个黑色短发身穿黑色夹克灰色裤子灰色鞋子的男士A从右侧前车门进入这辆汽车，刚关上车门，一个戴着粉色帽子穿白色T恤蓝色牛仔裤白色鞋子的男士B从右上角墙边来到车门边从车窗和A拉扯，A向B开枪，B从原路逃跑时倒在地上，一个身穿黑衣的男士打算右上角墙边，看到枪击后退回。A下车观察B的情况。,10.0,7.0,否,,2024-08-29 17:36:18
Shooting010_x264.mp4,LLM,37.0,50.0,两个人在一场对抗中发生了一起枪击事件。在视频中，一个男人进入了一辆车，另一个男人走向了这辆车。两人开始打斗，同时互相挥舞着枪支并进行身体上的攻击。在一个时刻，车外的那个男人摔倒了，车内的那个男人举起了枪，可能准备开枪。,,,,,
Shooting011_x264.mp4,人工,9.0,98.0,视频中发生抢劫的犯罪行为，然后警方执法。一个戴着透明帽子黑发身穿红色上衣黑色长裤的女士A和一个绿色短发身穿白色T恤的男士B在柜台后聊天，柜台最里侧还坐着一个戴着透明帽子黑发身穿灰色上衣的女士C，两位犯罪分子从左侧走到中间的玻璃门进入店内，并关上门。一个犯罪分子D戴着黑色头盔身穿一身黑衣灰色鞋子拿着枪，一个犯罪分子E戴着黄色头盔身穿白色T恤黑白红短裤黑色夹脚拖鞋从C抢走电话摔在地上，A从柜子里拿出现金，D拿走现金，E用枪指着众人，警察从玻璃门外向内开枪，玻璃门碎，两个犯罪分子倒在地上，A、B和C抱头蹲在地上向右侧室内撤退，三名警察拿着枪进入店内，查看店内和犯罪分子的情况。,10.0,10.0,否,,2024-08-29 18:01:02
Shooting011_x264.mp4,LLM,26.0,58.0,商店发生了一起武装抢劫案。两名男子进入后观察了一会儿，随后瞄准了顾客，主要是女性，持枪抢劫了商店物品。在逃跑过程中，玻璃破裂，这两名男子摔倒在地，可能是由于搏斗或开枪。不久后，警察赶到，保护现场，移动凳子，并安全地将无辜的人们带离。然后他们继续调查犯罪现场。,,,,,
Shooting012_x264.mp4,人工,19.0,0.0,视频中发生了抢劫的犯罪行为。在一个房子院内，一个灰白头发秃顶身穿黑白格纹蓝色长裤的男士A和一个金色长发身穿蓝色外套黑色长裤的女士B，正把手上拿的东西放入白车后备箱，从左侧上方开过来一辆白色汽车停在院子前，下来三位犯罪分子一个戴着白色帽子身穿黑色上衣蓝色长裤的男士、一个戴着紫色帽子身穿绿色背心灰色长裤白色鞋子、一个带着黑色头套身穿蓝色背心灰色长裤的男士，拿着手枪挟持着A和B向右边房子，A拿着手枪光着上身下身穿蓝色内裤把犯罪分子赶出房子，犯罪分子从右上方逃走。,7.0,9.0,否,,2024-08-29 18:48:39
Shooting012_x264.mp4,LLM,27.0,37.0,枪击暴力和抢劫事件发生在现场。最初，顾客们正在超市收银台进行交易。顾客离开后，一个遥远的身影跑向该区域，挥舞着一支枪，并实施抢劫。这导致了恐慌性的反应，人群中包括一个显眼的超重白人男子逃离了现场。肇事者随后乘坐先前曾看到车厢敞开的车辆逃走。,,,,,
